"","SchoolCode","SchoolName","EthnicityRace","Grade","PrimaryResidency","UnaccompaniedYouthIndicator","RunawayYouthIndicator","StartDate","EnrollmentStatusCode","ExitDate","SINFStartDate","EngLangAcqStatus","TitleIMigrant","SpecialEducation","year"
"4577",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","7/5/2013","8/21/2013","EO  ","N","N","2012-2013"
"4578",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","2/26/2010","10-Primary enrollment","7/6/2012","9/13/2012","EL  ","N","N","2012-2013"
"4579",6116123,"Westmont Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","7/6/2012","9/13/2012","EL  ","N","N","2012-2013"
"4580",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","2/7/2014","3/17/2014","EO  ","N","N","2012-2013"
"4581",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","2/7/2014","3/17/2014","EO  ","N","N","2012-2013"
"4582",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","2/7/2014","3/17/2014","EO  ","N","N","2012-2013"
"4583",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","4/13/2010","10-Primary enrollment","2/7/2014","3/17/2014","EO  ","N","N","2012-2013"
"4584",6116123,"Westmont Elementary","Black/African Am","KN","120-Temporarily Doubled Up","N","N","9/7/2012","10-Primary enrollment","10/8/2012","10/12/2012","EO  ","N","N","2012-2013"
"4585",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2012-2013"
"4586",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","7/1/2012","10-Primary enrollment","6/30/2013","10/1/2013","EL  ","N","Y","2012-2013"
"4587",6116123,"Westmont Elementary","Multiple","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","2/28/2013","8/29/2013","EO  ","N","N","2012-2013"
"4588",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/23/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4589",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","2/26/2010","10-Primary enrollment","7/6/2012","8/21/2013","EL  ","N","N","2012-2013"
"4590",6116123,"Westmont Elementary","Missing","KN","120-Temporarily Doubled Up","N","N","8/31/2012","10-Primary enrollment","6/27/2014","7/1/2013","EO  ","N","N","2012-2013"
"4591",6116123,"Westmont Elementary","Black/African Am","3","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","7/5/2013","1/14/2014","EO  ","N","N","2012-2013"
"4592",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4593",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","11/14/2012","10-Primary enrollment","1/17/2013","10/2/2013","EO  ","N","N","2012-2013"
"4594",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4595",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","2/27/2013","10-Primary enrollment","7/5/2013","9/10/2013","EO  ","N","N","2012-2013"
"4596",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","2/27/2013","10-Primary enrollment","7/5/2013","9/10/2013","EO  ","N","N","2012-2013"
"4597",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4598",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4599",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4600",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","10/9/2012","10-Primary enrollment","6/30/2014","7/1/2013","EO  ","N","N","2012-2013"
"4601",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4602",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/30/2014","7/1/2013","EO  ","N","N","2012-2013"
"4603",6116123,"Westmont Elementary","White","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","1/30/2013","2/5/2013","EO  ","N","N","2012-2013"
"4604",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4605",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2012-2013"
"4606",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/16/2012","10-Primary enrollment","11/15/2012","8/29/2013","EL  ","N","N","2012-2013"
"4607",6116123,"Westmont Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","12/3/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4608",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","4/30/2013","10-Primary enrollment","5/31/2013","4/30/2013","EL  ","N","N","2012-2013"
"4609",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","10/19/2012","7/1/2013","EL  ","N","N","2012-2013"
"4610",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","2/22/2013","10-Primary enrollment","7/5/2013","2/22/2013","IFEP","N","N","2012-2013"
"4611",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","1/17/2013","10-Primary enrollment","7/5/2013","1/17/2013","EO  ","N","Y","2012-2013"
"4612",6116123,"Westmont Elementary","Black/African Am","2","120-Temporarily Doubled Up","N","N","8/29/2012","10-Primary enrollment","7/5/2013","8/26/2013","EO  ","N","N","2012-2013"
"4613",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4614",6116123,"Westmont Elementary","White","5","120-Temporarily Doubled Up","N","N","10/6/2011","10-Primary enrollment","7/6/2012","8/27/2013","EO  ","N","N","2012-2013"
"4615",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","12/8/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4616",6116123,"Westmont Elementary","Not Reported","PS","120-Temporarily Doubled Up"," "," ","10/5/2012","10-Primary enrollment","6/30/2014","8/21/2014","EL  ","N","Y","2012-2013"
"4617",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","1/24/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2012-2013"
"4618",6116123,"Westmont Elementary","Missing","KN","110-Hotels/motels","N","N","8/22/2012","10-Primary enrollment","3/28/2014","8/22/2012","EO  ","N","N","2012-2013"
"4619",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","4/25/2013","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2012-2013"
"4620",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","10/3/2012","10-Primary enrollment","12/3/2012","4/16/2014","EL  ","N","N","2012-2013"
"4621",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/23/2012","10-Primary enrollment","6/27/2014","7/1/2013","EO  ","N","N","2012-2013"
"4622",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","3/26/2015","RFEP","N","N","2012-2013"
"4623",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","11/12/2008","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2012-2013"
"4624",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","12/5/2012","10-Primary enrollment","2/7/2013","7/28/2014","RFEP","N","N","2012-2013"
"4625",6116123,"Westmont Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2012-2013"
"4626",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/23/2012","10-Primary enrollment","6/27/2014","9/19/2013","RFEP","N","N","2012-2013"
"4627",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/30/2014","9/26/2013","RFEP","N","N","2012-2013"
"4628",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/20/2013","EL  ","N","N","2013-2014"
"4629",6027288,"Barton (Clara) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","3/18/2014","RFEP","N","N","2013-2014"
"4630",6027288,"Barton (Clara) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2013","10-Primary enrollment","6/27/2014","8/21/2013","EL  ","N","Y","2013-2014"
"4631",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","2/19/2014","10-Primary enrollment","6/27/2014","2/19/2014","RFEP","N","N","2013-2014"
"4632",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","7/5/2013","8/26/2013","EL  ","N","N","2013-2014"
"4633",6027288,"Barton (Clara) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/20/2013","EO  ","N","N","2013-2014"
"4634",6027288,"Barton (Clara) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2013-2014"
"4635",6027288,"Barton (Clara) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/20/2013","EL  ","N","N","2013-2014"
"4636",6027288,"Barton (Clara) Elementary","White","KN","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","10/23/2013","10/24/2013","EO  ","N","N","2013-2014"
"4637",6027288,"Barton (Clara) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","1/15/2014","1/23/2014","EL  ","N","N","2013-2014"
"4638",6027288,"Barton (Clara) Elementary","White","5","100-Temporary Shelters","N","N","8/20/2013","10-Primary enrollment","6/30/2014","8/20/2013","EO  ","N","N","2013-2014"
"4639",6027288,"Barton (Clara) Elementary","Hispanic","5","100-Temporary Shelters","N","N","10/7/2013","10-Primary enrollment","6/27/2014","10/7/2013","EO  ","N","N","2013-2014"
"4640",6027288,"Barton (Clara) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","10/24/2013","10-Primary enrollment","6/27/2014","10/24/2013","EO  ","N","N","2013-2014"
"4641",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/22/2012","10-Primary enrollment","7/5/2013","8/20/2013","EL  ","N","N","2013-2014"
"4642",6027288,"Barton (Clara) Elementary","White","2","110-Hotels/motels","N","N","8/29/2011","10-Primary enrollment","6/30/2014","7/1/2013","EO  ","N","Y","2013-2014"
"4643",6027288,"Barton (Clara) Elementary","White","KN","110-Hotels/motels","N","N","8/20/2013","10-Primary enrollment","6/30/2014","8/20/2013","EO  ","N","N","2013-2014"
"4644",6027288,"Barton (Clara) Elementary","Asian","3","100-Temporary Shelters","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/20/2013","EL  ","N","Y","2013-2014"
"4645",6027288,"Barton (Clara) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/21/2013","10-Primary enrollment","5/1/2014","9/7/2011","EL  ","N","N","2013-2014"
"4646",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","11/12/2013","10-Primary enrollment","6/27/2014","11/12/2013","EL  ","N","N","2013-2014"
"4647",6027288,"Barton (Clara) Elementary","White","3","120-Temporarily Doubled Up","N","N","8/5/2013","10-Primary enrollment","6/27/2014","8/5/2013","EO  ","N","N","2013-2014"
"4648",6027288,"Barton (Clara) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/20/2013","EL  ","N","N","2013-2014"
"4649",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/27/2014","8/25/2013","EO  ","N","Y","2013-2014"
"4650",6027288,"Barton (Clara) Elementary","Hispanic","6","100-Temporary Shelters","N","N","8/22/2013","10-Primary enrollment","6/30/2014","8/22/2013","EO  ","N","N","2013-2014"
"4651",6027288,"Barton (Clara) Elementary","White","2","100-Temporary Shelters","N","N","8/22/2013","10-Primary enrollment","6/27/2014","8/22/2013","EO  ","N","N","2013-2014"
"4652",6027288,"Barton (Clara) Elementary","Hispanic","6","100-Temporary Shelters","N","N","1/23/2014","10-Primary enrollment","6/30/2014","1/23/2014","EL  ","N","Y","2013-2014"
"4653",6027288,"Barton (Clara) Elementary","Hispanic","2","100-Temporary Shelters","N","N","4/10/2013","10-Primary enrollment","2/7/2014","7/1/2013","EO  ","N","N","2013-2014"
"4654",6027288,"Barton (Clara) Elementary","Nat Hwiin/Othr Pac Islndr","1","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/6/2014","8/25/2013","EL  ","N","N","2013-2014"
"4655",6027288,"Barton (Clara) Elementary","Multiple","2","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/6/2014","8/25/2013","EL  ","N","N","2013-2014"
"4656",6027288,"Barton (Clara) Elementary","Hispanic","KN","100-Temporary Shelters","N","N","10/7/2013","10-Primary enrollment","6/27/2014","10/7/2013","EO  ","N","N","2013-2014"
"4657",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2013","10-Primary enrollment","6/30/2014","9/27/2013","RFEP","N","N","2013-2014"
"4658",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/30/2013","10-Primary enrollment","9/6/2013","11/5/2013","EO  ","N","N","2013-2014"
"4659",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/21/2013","10-Primary enrollment","8/21/2013","8/22/2013","EL  ","N","N","2013-2014"
"4660",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/9/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2013-2014"
"4661",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","4/9/2012","10-Primary enrollment","12/20/2013","7/1/2013","IFEP","N","N","2013-2014"
"4662",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/27/2014","8/13/2013","RFEP","N","N","2013-2014"
"4663",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/9/2012","10-Primary enrollment","7/5/2013","7/26/2012","EL  ","N","N","2013-2014"
"4664",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","4/8/2014","10-Primary enrollment","6/9/2014","4/21/2014","EL  ","N","N","2013-2014"
"4665",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","4/8/2014","10-Primary enrollment","6/9/2014","4/21/2014","EL  ","N","N","2013-2014"
"4666",6027429,"Edison (Thomas) Elementary","Asian","2","120-Temporarily Doubled Up","N","N","11/28/2012","10-Primary enrollment","7/5/2013","2/25/2016","RFEP","N","N","2013-2014"
"4667",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","9/2/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2013-2014"
"4668",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/2/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2013-2014"
"4669",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2013-2014"
"4670",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/5/2013","10-Primary enrollment","6/27/2014","4/26/2016","RFEP","N","N","2013-2014"
"4671",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","10/31/2011","10-Primary enrollment","3/28/2014","5/8/2014","RFEP","N","N","2013-2014"
"4672",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","5/27/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2013-2014"
"4673",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/8/2013","10-Primary enrollment","6/27/2014","7/8/2013","EL  ","N","N","2013-2014"
"4674",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","10/20/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2013-2014"
"4675",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/14/2012","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2013-2014"
"4676",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/5/2008","10-Primary enrollment","8/1/2013","8/27/2013","EL  ","N","N","2013-2014"
"4677",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","10/3/2011","10-Primary enrollment","6/27/2014","3/31/2016","RFEP","N","N","2013-2014"
"4678",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","10/3/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2013-2014"
"4679",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","9/6/2011","10-Primary enrollment","6/27/2014","2/4/2014","RFEP","N","N","2013-2014"
"4680",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/4/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2013-2014"
"4681",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/8/2008","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","Y","N","2013-2014"
"4682",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/9/2012","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2013-2014"
