year,month,month_year,line,early,ontime,earlyorontime_rail,late,total,pctlate
2012,3,3/1/12,205,47,5398,,4205,9650,43.58
2012,3,3/1/12,206,587,13721,,2930,17238,17.00
2012,3,3/1/12,207,757,13970,,4314,19041,22.66
2012,3,3/1/12,209,32,1129,,105,1266,8.29
2012,3,3/1/12,210,657,15454,,4972,21083,23.58
2012,3,3/1/12,211,67,956,,188,1211,15.52
2012,3,3/1/12,212,407,12568,,3742,16717,22.38
2012,3,3/1/12,217,190,2408,,1399,3997,35.00
2012,3,3/1/12,218,59,3711,,949,4719,20.11
2012,3,3/1/12,220,4,313,,229,546,41.94
2012,3,3/1/12,222,108,2899,,544,3551,15.32
2012,3,3/1/12,224,424,8342,,1673,10439,16.03
2012,3,3/1/12,230,63,2532,,539,3134,17.20
2012,3,3/1/12,232,133,10798,,4729,15660,30.20
2012,3,3/1/12,233,212,6246,,1730,8188,21.13
2012,3,3/1/12,234,225,5443,,1955,7623,25.65
2012,3,3/1/12,236,149,5806,,1108,7063,15.69
2012,3,3/1/12,239,23,1601,,427,2051,20.82
2012,3,3/1/12,243,92,3358,,791,4241,18.65
2012,3,3/1/12,245,95,3501,,905,4501,20.11
2012,3,3/1/12,246,89,4166,,730,4985,14.64
2012,3,3/1/12,251,384,9820,,2614,12818,20.39
2012,3,3/1/12,252,69,2836,,353,3258,10.83
2012,3,3/1/12,254,8,1889,,628,2525,24.87
2012,3,3/1/12,256,19,5286,,1039,6344,16.38
2012,3,3/1/12,258,68,2260,,412,2740,15.04
2012,3,3/1/12,260,341,9570,,3220,13131,24.52
2012,3,3/1/12,265,184,3394,,855,4433,19.29
2012,3,3/1/12,266,17,7494,,2379,9890,24.05
2012,3,3/1/12,267,161,4762,,1283,6206,20.67
2012,3,3/1/12,268,61,2175,,394,2630,14.98
2012,3,3/1/12,270,7,3279,,1101,4387,25.10
2012,3,3/1/12,290,24,1437,,240,1701,14.11
2012,3,3/1/12,292,63,3327,,947,4337,21.84
2012,3,3/1/12,305,87,3805,,1273,5165,24.65
2012,3,3/1/12,344,69,2224,,561,2854,19.66
2012,3,3/1/12,439,134,877,,351,1362,25.77
2012,3,3/1/12,442,83,89,,22,194,11.34
2012,3,3/1/12,450,39,1304,,191,1534,12.45
2012,3,3/1/12,460,251,5668,,2569,8488,30.27
2012,3,3/1/12,485,47,1691,,164,1902,8.62
2012,3,3/1/12,487,159,3919,,1604,5682,28.23
2012,3,3/1/12,534,117,1635,,620,2372,26.14
2012,3,3/1/12,550,211,4900,,2302,7413,31.05
2012,3,3/1/12,577,7,949,,153,1109,13.80
2012,3,3/1/12,603,55,10260,,4044,14359,28.16
2012,3,3/1/12,605,8,2792,,416,3216,12.94
2012,3,3/1/12,607,1,306,,24,331,7.25
2012,3,3/1/12,611,160,2836,,1486,4482,33.15
2012,3,3/1/12,612,107,2772,,1173,4052,28.95
2012,3,3/1/12,620,17,343,,82,442,18.55
2012,3,3/1/12,625,1,271,,62,334,18.56
2012,3,3/1/12,645,36,636,,156,828,18.84
2012,3,3/1/12,665,19,352,,60,431,13.92
2012,3,3/1/12,685,6,987,,183,1176,15.56
2012,3,3/1/12,687,39,1250,,156,1445,10.80
2012,3,3/1/12,704,296,3285,,1285,4866,26.41
2012,3,3/1/12,705,215,3562,,1070,4847,22.08
2012,3,3/1/12,710,144,4437,,1334,5915,22.55
2012,3,3/1/12,720,901,21673,,7722,30296,25.49
2012,3,3/1/12,728,280,2313,,763,3356,22.74
2012,3,3/1/12,730,63,1758,,107,1928,5.55
2012,3,3/1/12,733,501,5036,,2912,8449,34.47
2012,3,3/1/12,734,39,1874,,258,2171,11.88
2012,3,3/1/12,740,253,6770,,1709,8732,19.57
2012,3,3/1/12,741,29,2050,,249,2328,10.70
2012,3,3/1/12,745,150,5890,,685,6725,10.19
2012,3,3/1/12,750,131,2812,,524,3467,15.11
2012,3,3/1/12,751,164,3125,,549,3838,14.30
2012,3,3/1/12,754,320,10960,,1931,13211,14.62
2012,3,3/1/12,757,208,3674,,625,4507,13.87
2012,3,3/1/12,760,458,6362,,1990,8810,22.59
2012,3,3/1/12,762,33,1068,,375,1476,25.41
2012,3,3/1/12,770,111,4084,,907,5102,17.78
2012,3,3/1/12,780,157,3607,,1311,5075,25.83
2012,3,3/1/12,794,32,2067,,448,2547,17.59
2012,3,3/1/12,901,312,17605,,1343,19260,6.97
2012,3,3/1/12,910,210,2383,,360,2953,12.19
2012,4,4/1/12,4,901,22940,,5856,29697,19.72
2012,4,4/1/12,10,408,9549,,2432,12389,19.63
2012,4,4/1/12,14,807,14453,,4769,20029,23.81
2012,4,4/1/12,16,619,17177,,3685,21481,17.15
2012,4,4/1/12,18,450,22010,,2968,25428,11.67
2012,4,4/1/12,20,585,18559,,4471,23615,18.93
2012,4,4/1/12,28,412,7951,,1120,9483,11.81
2012,4,4/1/12,30,396,7481,,1664,9541,17.44
2012,4,4/1/12,33,221,8821,,2872,11914,24.11
2012,4,4/1/12,35,0,21,,34,55,61.82
2012,4,4/1/12,40,847,24567,,8459,33873,24.97
2012,4,4/1/12,45,802,24268,,5814,30884,18.83
2012,4,4/1/12,51,1432,22327,,5450,29209,18.66
2012,4,4/1/12,53,426,14038,,3658,18122,20.19
2012,4,4/1/12,55,651,11478,,2538,14667,17.30
2012,4,4/1/12,60,886,15395,,6072,22353,27.16
2012,4,4/1/12,62,119,9844,,2041,12004,17.00
2012,4,4/1/12,66,474,13630,,2298,16402,14.01
2012,4,4/1/12,70,110,6207,,1684,8001,21.05
2012,4,4/1/12,71,214,1681,,288,2183,13.19
2012,4,4/1/12,76,265,7500,,2386,10151,23.51
2012,4,4/1/12,78,195,5064,,1290,6549,19.70
2012,4,4/1/12,81,579,10324,,2900,13803,21.01
2012,4,4/1/12,83,181,4045,,1202,5428,22.14
2012,4,4/1/12,84,374,9098,,2918,12390,23.55
2012,4,4/1/12,90,398,9069,,2413,11880,20.31
2012,4,4/1/12,92,297,7472,,1619,9388,17.25
2012,4,4/1/12,94,218,7816,,2238,10272,21.79
2012,4,4/1/12,96,94,5172,,1310,6576,19.92
2012,4,4/1/12,102,186,2838,,861,3885,22.16
2012,4,4/1/12,105,547,13857,,3352,17756,18.88
2012,4,4/1/12,108,424,14029,,3809,18262,20.86
2012,4,4/1/12,110,896,13835,,2183,16914,12.91
2012,4,4/1/12,111,849,20522,,4977,26348,18.89
2012,4,4/1/12,115,600,20072,,3320,23992,13.84
2012,4,4/1/12,117,428,10231,,3204,13863,23.11
2012,4,4/1/12,120,272,7693,,1743,9708,17.95
2012,4,4/1/12,125,77,5660,,2505,8242,30.39
2012,4,4/1/12,126,8,164,,29,201,14.43
2012,4,4/1/12,127,44,1217,,108,1369,7.89
2012,4,4/1/12,128,14,1159,,225,1398,16.09
2012,4,4/1/12,130,39,3216,,1688,4943,34.15
2012,4,4/1/12,150,505,16242,,5056,21803,23.19
2012,4,4/1/12,152,313,12812,,4049,17174,23.58
2012,4,4/1/12,154,50,1476,,228,1754,13.00
2012,4,4/1/12,155,39,1348,,637,2024,31.47
2012,4,4/1/12,156,177,4250,,699,5126,13.64
2012,4,4/1/12,158,129,4515,,867,5511,15.73
2012,4,4/1/12,161,72,1471,,228,1771,12.87
2012,4,4/1/12,163,383,11708,,1965,14056,13.98
2012,4,4/1/12,164,260,9256,,1544,11060,13.96
2012,4,4/1/12,165,325,9236,,2056,11617,17.70
2012,4,4/1/12,166,267,10652,,3874,14793,26.19
2012,4,4/1/12,167,130,5293,,1913,7336,26.08
2012,4,4/1/12,169,228,3044,,1382,4654,29.69
2012,4,4/1/12,175,25,483,,31,539,5.75
2012,4,4/1/12,177,3,372,,95,470,20.21
2012,4,4/1/12,180,294,9249,,2444,11987,20.39
2012,4,4/1/12,183,131,3970,,1197,5298,22.59
2012,4,4/1/12,190,192,5814,,1355,7361,18.41
2012,4,4/1/12,200,415,9996,,1810,12221,14.81
2012,4,4/1/12,201,61,954,,126,1141,11.04
2012,4,4/1/12,202,11,585,,80,676,11.83
2012,4,4/1/12,204,806,13576,,2812,17194,16.35
2012,4,4/1/12,205,30,4318,,2803,7151,39.20
2012,4,4/1/12,206,740,14100,,2785,17625,15.80
2012,4,4/1/12,207,931,14104,,4233,19268,21.97
2012,4,4/1/12,209,28,972,,105,1105,9.50
2012,4,4/1/12,210,602,15716,,5164,21482,24.04
2012,4,4/1/12,211,63,829,,194,1086,17.86
2012,4,4/1/12,212,552,12703,,3163,16418,19.27
2012,4,4/1/12,217,214,2569,,1444,4227,34.16
2012,4,4/1/12,218,70,3520,,900,4490,20.04
2012,4,4/1/12,220,11,403,,201,615,32.68
2012,4,4/1/12,222,129,2672,,433,3234,13.39
2012,4,4/1/12,224,375,9058,,1795,11228,15.99
2012,4,4/1/12,230,67,2778,,729,3574,20.40
2012,4,4/1/12,232,70,8302,,3953,12325,32.07
2012,4,4/1/12,233,246,7569,,2072,9887,20.96
2012,4,4/1/12,234,161,5594,,1662,7417,22.41
2012,4,4/1/12,236,215,5557,,932,6704,13.90
2012,4,4/1/12,239,74,1491,,297,1862,15.95
2012,4,4/1/12,243,80,3094,,551,3725,14.79
2012,4,4/1/12,245,157,3454,,840,4451,18.87
2012,4,4/1/12,246,109,4192,,689,4990,13.81
2012,4,4/1/12,251,372,9576,,2482,12430,19.97
2012,4,4/1/12,252,69,2756,,316,3141,10.06
2012,4,4/1/12,254,7,2342,,576,2925,19.69
2012,4,4/1/12,256,22,6420,,1306,7748,16.86
2012,4,4/1/12,258,102,2168,,449,2719,16.51
2012,4,4/1/12,260,329,10476,,2946,13751,21.42
2012,4,4/1/12,265,257,3548,,640,4445,14.40
2012,4,4/1/12,266,5,8026,,2464,10495,23.48
2012,4,4/1/12,267,176,4798,,952,5926,16.06
2012,4,4/1/12,268,74,2277,,577,2928,19.71
2012,4,4/1/12,270,22,3435,,1173,4630,25.33
2012,4,4/1/12,290,52,1567,,248,1867,13.28
2012,4,4/1/12,292,99,3370,,895,4364,20.51
2012,4,4/1/12,305,174,4245,,802,5221,15.36
2012,4,4/1/12,344,89,2332,,471,2892,16.29
2012,4,4/1/12,439,121,936,,247,1304,18.94
2012,4,4/1/12,442,103,85,,26,214,12.15
2012,4,4/1/12,450,43,1300,,138,1481,9.32
2012,4,4/1/12,460,348,5885,,2537,8770,28.93
2012,4,4/1/12,485,47,1621,,142,1810,7.85
2012,4,4/1/12,487,215,4192,,1636,6043,27.07
2012,4,4/1/12,534,134,1597,,571,2302,24.80
2012,4,4/1/12,550,351,4908,,2151,7410,29.03
2012,4,4/1/12,577,3,950,,136,1089,12.49
2012,4,4/1/12,603,95,10314,,3558,13967,25.47
2012,4,4/1/12,605,6,3967,,487,4460,10.92
2012,4,4/1/12,607,1,178,,20,199,10.05
2012,4,4/1/12,611,196,3283,,1309,4788,27.34
2012,4,4/1/12,612,173,3146,,864,4183,20.66
2012,4,4/1/12,620,7,348,,99,454,21.81
2012,4,4/1/12,625,5,309,,90,404,22.28
2012,4,4/1/12,645,32,587,,124,743,16.69
2012,4,4/1/12,665,11,330,,79,420,18.81
2012,4,4/1/12,685,9,925,,143,1077,13.28
2012,4,4/1/12,687,67,1168,,127,1362,9.32
2012,4,4/1/12,704,365,3055,,1346,4766,28.24
2012,4,4/1/12,705,269,3822,,796,4887,16.29
2012,4,4/1/12,710,151,4311,,1061,5523,19.21
2012,4,4/1/12,720,1026,22365,,6998,30389,23.03
2012,4,4/1/12,728,307,2275,,759,3341,22.72
2012,4,4/1/12,730,88,1740,,117,1945,6.02
2012,4,4/1/12,733,318,5549,,3241,9108,35.58
2012,4,4/1/12,734,49,2065,,195,2309,8.45
2012,4,4/1/12,740,340,6177,,1580,8097,19.51
2012,4,4/1/12,741,23,1940,,179,2142,8.36
2012,4,4/1/12,745,209,5404,,614,6227,9.86
2012,4,4/1/12,750,126,2913,,432,3471,12.45
2012,4,4/1/12,751,107,2813,,348,3268,10.65
2012,4,4/1/12,754,316,10940,,1651,12907,12.79
2012,4,4/1/12,757,262,3821,,382,4465,8.56
2012,4,4/1/12,760,437,6792,,2357,9586,24.59
2012,4,4/1/12,762,47,1153,,226,1426,15.85
2012,4,4/1/12,770,99,3755,,735,4589,16.02
2012,4,4/1/12,780,143,3554,,1037,4734,21.91
2012,4,4/1/12,794,73,1949,,392,2414,16.24
2012,4,4/1/12,901,243,18161,,1969,20373,9.66
2012,4,4/1/12,910,190,2307,,489,2986,16.38
2012,5,5/1/12,4,793,23674,,6458,30925,20.88
2012,5,5/1/12,10,399,9381,,2790,12570,22.20
2012,5,5/1/12,14,820,14465,,5310,20595,25.78
2012,5,5/1/12,16,683,18289,,3801,22773,16.69
2012,5,5/1/12,18,404,22453,,3640,26497,13.74
2012,5,5/1/12,20,702,18563,,5954,25219,23.61
2012,5,5/1/12,28,423,8129,,1479,10031,14.74
2012,5,5/1/12,30,438,7837,,1542,9817,15.71
2012,5,5/1/12,33,178,8657,,3294,12129,27.16
2012,5,5/1/12,35,0,25,,25,50,50.00
2012,5,5/1/12,40,947,24712,,8942,34601,25.84
2012,5,5/1/12,45,1125,23917,,6669,31711,21.03
2012,5,5/1/12,51,1485,22146,,6999,30630,22.85
2012,5,5/1/12,53,467,14660,,3705,18832,19.67
2012,5,5/1/12,55,727,11532,,2772,15031,18.44
2012,5,5/1/12,60,906,15553,,6548,23007,28.46
2012,5,5/1/12,62,174,9648,,2282,12104,18.85
2012,5,5/1/12,66,444,14225,,2614,17283,15.12
2012,5,5/1/12,70,93,6615,,1840,8548,21.53
2012,5,5/1/12,71,174,1638,,350,2162,16.19
2012,5,5/1/12,76,249,7728,,2470,10447,23.64
2012,5,5/1/12,78,238,5316,,1387,6941,19.98
2012,5,5/1/12,81,715,10377,,3007,14099,21.33
2012,5,5/1/12,83,182,3823,,1166,5171,22.55
2012,5,5/1/12,84,446,9656,,2942,13044,22.55
2012,5,5/1/12,90,348,9193,,2720,12261,22.18
2012,5,5/1/12,92,296,7849,,2112,10257,20.59
2012,5,5/1/12,94,285,8268,,2813,11366,24.75
2012,5,5/1/12,96,63,4813,,864,5740,15.05
2012,5,5/1/12,102,171,2935,,594,3700,16.05
2012,5,5/1/12,105,583,13058,,4736,18377,25.77
2012,5,5/1/12,108,477,13892,,4037,18406,21.93
2012,5,5/1/12,110,774,13944,,2461,17179,14.33
2012,5,5/1/12,111,717,20732,,5428,26877,20.20
2012,5,5/1/12,115,783,20147,,4025,24955,16.13
2012,5,5/1/12,117,410,9829,,4115,14354,28.67
2012,5,5/1/12,120,328,7644,,2282,10254,22.25
2012,5,5/1/12,125,71,7088,,2545,9704,26.23
2012,5,5/1/12,126,4,106,,74,184,40.22
2012,5,5/1/12,127,89,1294,,123,1506,8.17
2012,5,5/1/12,128,12,1838,,297,2147,13.83
2012,5,5/1/12,130,29,4150,,2520,6699,37.62
2012,5,5/1/12,150,605,15813,,5962,22380,26.64
2012,5,5/1/12,152,347,13562,,4835,18744,25.79
2012,5,5/1/12,154,60,2429,,418,2907,14.38
2012,5,5/1/12,155,38,1414,,716,2168,33.03
2012,5,5/1/12,156,113,4100,,843,5056,16.67
2012,5,5/1/12,158,110,4600,,1088,5798,18.77
2012,5,5/1/12,161,52,1492,,334,1878,17.78
2012,5,5/1/12,163,416,11387,,2342,14145,16.56
2012,5,5/1/12,164,271,8817,,2108,11196,18.83
2012,5,5/1/12,165,327,8987,,2537,11851,21.41
2012,5,5/1/12,166,302,10629,,4336,15267,28.40
2012,5,5/1/12,167,107,5150,,2015,7272,27.71
2012,5,5/1/12,169,209,3278,,1465,4952,29.58
2012,5,5/1/12,175,39,529,,87,655,13.28
2012,5,5/1/12,177,3,368,,69,440,15.68
2012,5,5/1/12,180,390,9668,,2526,12584,20.07
2012,5,5/1/12,183,93,3856,,1729,5678,30.45
2012,5,5/1/12,190,165,5923,,1763,7851,22.46
2012,5,5/1/12,200,472,10582,,1591,12645,12.58
2012,5,5/1/12,201,25,933,,180,1138,15.82
2012,5,5/1/12,202,21,575,,133,729,18.24
2012,5,5/1/12,204,900,14359,,2953,18212,16.21
2012,5,5/1/12,205,60,6151,,3601,9812,36.70
2012,5,5/1/12,206,760,14400,,2920,18080,16.15
2012,5,5/1/12,207,694,13758,,4767,19219,24.80
2012,5,5/1/12,209,37,1049,,147,1233,11.92
2012,5,5/1/12,210,471,14947,,6618,22036,30.03
2012,5,5/1/12,211,38,853,,269,1160,23.19
2012,5,5/1/12,212,584,13629,,3324,17537,18.95
2012,5,5/1/12,217,202,2637,,1463,4302,34.01
2012,5,5/1/12,218,74,3188,,788,4050,19.46
2012,5,5/1/12,220,1,262,,148,411,36.01
2012,5,5/1/12,222,217,2836,,421,3474,12.12
2012,5,5/1/12,224,383,9142,,2213,11738,18.85
2012,5,5/1/12,230,67,2621,,930,3618,25.70
2012,5,5/1/12,232,122,11235,,5614,16971,33.08
2012,5,5/1/12,233,236,7541,,2574,10351,24.87
2012,5,5/1/12,234,163,5613,,2075,7851,26.43
2012,5,5/1/12,236,190,5922,,1129,7241,15.59
2012,5,5/1/12,239,69,1513,,371,1953,19.00
2012,5,5/1/12,243,104,3172,,763,4039,18.89
2012,5,5/1/12,245,119,3612,,944,4675,20.19
2012,5,5/1/12,246,93,4252,,750,5095,14.72
2012,5,5/1/12,251,372,10198,,2756,13326,20.68
2012,5,5/1/12,252,96,2777,,435,3308,13.15
2012,5,5/1/12,254,6,2349,,745,3100,24.03
2012,5,5/1/12,256,11,5698,,1510,7219,20.92
2012,5,5/1/12,258,93,2440,,521,3054,17.06
2012,5,5/1/12,260,338,11059,,3741,15138,24.71
2012,5,5/1/12,265,165,3670,,753,4588,16.41
2012,5,5/1/12,266,16,8141,,2632,10789,24.40
2012,5,5/1/12,267,181,4867,,1338,6386,20.95
2012,5,5/1/12,268,80,2502,,535,3117,17.16
2012,5,5/1/12,270,15,4158,,1342,5515,24.33
2012,5,5/1/12,290,39,1424,,338,1801,18.77
2012,5,5/1/12,292,71,3548,,1062,4681,22.69
2012,5,5/1/12,305,132,3793,,1182,5107,23.14
2012,5,5/1/12,344,66,2276,,657,2999,21.91
2012,5,5/1/12,439,95,944,,325,1364,23.83
2012,5,5/1/12,442,115,78,,27,220,12.27
2012,5,5/1/12,450,47,1337,,216,1600,13.50
2012,5,5/1/12,460,342,6089,,2533,8964,28.26
2012,5,5/1/12,485,57,1803,,166,2026,8.19
2012,5,5/1/12,487,150,4043,,2017,6210,32.48
2012,5,5/1/12,534,126,1558,,664,2348,28.28
2012,5,5/1/12,550,296,4997,,2493,7786,32.02
2012,5,5/1/12,577,1,942,,194,1137,17.06
2012,5,5/1/12,603,54,9418,,3502,12974,26.99
2012,5,5/1/12,605,6,3716,,598,4320,13.84
2012,5,5/1/12,607,0,431,,18,449,4.01
2012,5,5/1/12,611,182,3599,,1049,4830,21.72
2012,5,5/1/12,612,229,3376,,705,4310,16.36
2012,5,5/1/12,620,6,256,,39,301,12.96
2012,5,5/1/12,625,1,479,,83,563,14.74
2012,5,5/1/12,645,28,611,,175,814,21.50
2012,5,5/1/12,665,11,358,,74,443,16.70
2012,5,5/1/12,685,21,1019,,123,1163,10.58
2012,5,5/1/12,687,69,1218,,184,1471,12.51
2012,5,5/1/12,704,270,2996,,1493,4759,31.37
2012,5,5/1/12,705,193,3411,,1284,4888,26.27
2012,5,5/1/12,710,200,4194,,1483,5877,25.23
2012,5,5/1/12,720,934,20252,,9131,30317,30.12
2012,5,5/1/12,728,309,2255,,872,3436,25.38
2012,5,5/1/12,730,79,1787,,168,2034,8.26
2012,5,5/1/12,733,277,5314,,3099,8690,35.66
2012,5,5/1/12,734,46,2273,,303,2622,11.56
2012,5,5/1/12,740,317,6501,,1952,8770,22.26
2012,5,5/1/12,741,17,2120,,209,2346,8.91
2012,5,5/1/12,745,182,5304,,891,6377,13.97
2012,5,5/1/12,750,111,2922,,555,3588,15.47
2012,5,5/1/12,751,128,3197,,437,3762,11.62
2012,5,5/1/12,754,354,10924,,1899,13177,14.41
2012,5,5/1/12,757,168,4023,,618,4809,12.85
2012,5,5/1/12,760,495,7244,,2465,10204,24.16
2012,5,5/1/12,762,23,1134,,269,1426,18.86
2012,5,5/1/12,770,88,3676,,867,4631,18.72
2012,5,5/1/12,780,182,3282,,1025,4489,22.83
2012,5,5/1/12,794,73,2008,,547,2628,20.81
2012,5,5/1/12,901,363,19320,,1680,21363,7.86
2012,5,5/1/12,910,179,2101,,561,2841,19.75
2012,6,6/1/12,4,1087,21200,,6293,28580,22.02
2012,6,6/1/12,10,542,8884,,2386,11812,20.20
2012,6,6/1/12,14,908,14135,,4098,19141,21.41
2012,6,6/1/12,16,802,18223,,3899,22924,17.01
2012,6,6/1/12,18,537,20758,,3211,24506,13.10
2012,6,6/1/12,20,869,18452,,5632,24953,22.57
2012,6,6/1/12,28,307,6775,,1249,8331,14.99
2012,6,6/1/12,30,609,9300,,2159,12068,17.89
2012,6,6/1/12,33,334,7817,,3324,11475,28.97
2012,6,6/1/12,35,386,4511,,728,5625,12.94
2012,6,6/1/12,40,1232,22776,,8680,32688,26.55
2012,6,6/1/12,45,1242,24778,,4869,30889,15.76
2012,6,6/1/12,51,1307,16598,,4613,22518,20.49
2012,6,6/1/12,53,438,14186,,2975,17599,16.90
2012,6,6/1/12,55,557,9606,,1867,12030,15.52
2012,6,6/1/12,60,789,15049,,6616,22454,29.46
2012,6,6/1/12,62,213,9230,,2071,11514,17.99
2012,6,6/1/12,66,409,11635,,2273,14317,15.88
2012,6,6/1/12,70,159,6028,,1682,7869,21.38
2012,6,6/1/12,71,109,1667,,309,2085,14.82
2012,6,6/1/12,76,261,7567,,2559,10387,24.64
2012,6,6/1/12,78,214,6581,,1718,8513,20.18
2012,6,6/1/12,81,693,9746,,3071,13510,22.73
2012,6,6/1/12,83,136,3335,,1156,4627,24.98
2012,6,6/1/12,84,282,9502,,2492,12276,20.30
2012,6,6/1/12,90,360,8709,,1925,10994,17.51
2012,6,6/1/12,92,333,7947,,1714,9994,17.15
2012,6,6/1/12,94,289,8234,,2345,10868,21.58
2012,6,6/1/12,96,38,4258,,872,5168,16.87
2012,6,6/1/12,102,155,3580,,743,4478,16.59
2012,6,6/1/12,105,730,12698,,4141,17569,23.57
2012,6,6/1/12,108,679,12973,,3421,17073,20.04
2012,6,6/1/12,110,738,12556,,2706,16000,16.91
2012,6,6/1/12,111,595,18178,,5692,24465,23.27
2012,6,6/1/12,115,827,18418,,3567,22812,15.64
2012,6,6/1/12,117,422,10033,,3460,13915,24.87
2012,6,6/1/12,120,283,7278,,1903,9464,20.11
2012,6,6/1/12,125,106,7989,,1993,10088,19.76
2012,6,6/1/12,126,6,115,,93,214,43.46
2012,6,6/1/12,127,28,1294,,90,1412,6.37
2012,6,6/1/12,128,33,1789,,159,1981,8.03
2012,6,6/1/12,130,41,4401,,2543,6985,36.41
2012,6,6/1/12,150,590,15275,,5728,21593,26.53
2012,6,6/1/12,152,562,12959,,4017,17538,22.90
2012,6,6/1/12,154,100,2026,,287,2413,11.89
2012,6,6/1/12,155,82,1757,,523,2362,22.14
2012,6,6/1/12,156,135,3668,,970,4773,20.32
2012,6,6/1/12,158,214,4851,,694,5759,12.05
2012,6,6/1/12,161,74,1485,,201,1760,11.42
2012,6,6/1/12,163,461,11560,,1808,13829,13.07
2012,6,6/1/12,164,416,8767,,1699,10882,15.61
2012,6,6/1/12,165,478,9197,,1900,11575,16.41
2012,6,6/1/12,166,482,11418,,2724,14624,18.63
2012,6,6/1/12,167,55,5257,,1274,6586,19.34
2012,6,6/1/12,169,216,3496,,932,4644,20.07
2012,6,6/1/12,175,32,359,,92,483,19.05
2012,6,6/1/12,177,0,243,,59,302,19.54
2012,6,6/1/12,180,266,8804,,2616,11686,22.39
2012,6,6/1/12,183,119,3394,,1261,4774,26.41
2012,6,6/1/12,190,176,6379,,1135,7690,14.76
2012,6,6/1/12,200,504,9679,,1391,11574,12.02
2012,6,6/1/12,201,48,1275,,174,1497,11.62
2012,6,6/1/12,202,21,530,,92,643,14.31
2012,6,6/1/12,204,964,15048,,2762,18774,14.71
2012,6,6/1/12,205,84,7809,,3323,11216,29.63
2012,6,6/1/12,206,642,13469,,2759,16870,16.35
2012,6,6/1/12,207,828,15542,,4133,20503,20.16
2012,6,6/1/12,209,35,958,,107,1100,9.73
2012,6,6/1/12,210,841,16247,,5619,22707,24.75
2012,6,6/1/12,211,40,866,,191,1097,17.41
2012,6,6/1/12,212,575,12945,,3758,17278,21.75
2012,6,6/1/12,217,216,2626,,1693,4535,37.33
2012,6,6/1/12,218,49,3300,,738,4087,18.06
2012,6,6/1/12,220,9,291,,144,444,32.43
2012,6,6/1/12,222,149,2844,,565,3558,15.88
2012,6,6/1/12,224,356,8387,,1949,10692,18.23
2012,6,6/1/12,230,71,2545,,579,3195,18.12
2012,6,6/1/12,232,115,12352,,5035,17502,28.77
2012,6,6/1/12,233,321,7125,,2090,9536,21.92
2012,6,6/1/12,234,147,5715,,1399,7261,19.27
2012,6,6/1/12,236,193,5585,,773,6551,11.80
2012,6,6/1/12,239,83,1379,,218,1680,12.98
2012,6,6/1/12,243,109,3221,,631,3961,15.93
2012,6,6/1/12,245,193,3454,,711,4358,16.31
2012,6,6/1/12,246,129,4142,,764,5035,15.17
2012,6,6/1/12,251,360,9304,,2702,12366,21.85
2012,6,6/1/12,252,100,2651,,393,3144,12.50
2012,6,6/1/12,254,9,2041,,651,2701,24.10
2012,6,6/1/12,256,16,5556,,1214,6786,17.89
2012,6,6/1/12,258,61,2316,,449,2826,15.89
2012,6,6/1/12,260,371,10948,,3214,14533,22.12
2012,6,6/1/12,265,197,3630,,736,4563,16.13
2012,6,6/1/12,266,7,7310,,2536,9853,25.74
2012,6,6/1/12,267,161,4962,,1112,6235,17.83
2012,6,6/1/12,268,82,2130,,590,2802,21.06
2012,6,6/1/12,270,15,3877,,1263,5155,24.50
2012,6,6/1/12,290,40,1426,,291,1757,16.56
2012,6,6/1/12,292,130,3435,,1067,4632,23.04
2012,6,6/1/12,305,82,1896,,776,2754,28.18
2012,6,6/1/12,344,98,2171,,645,2914,22.13
2012,6,6/1/12,439,52,481,,172,705,24.40
2012,6,6/1/12,442,65,122,,26,213,12.21
2012,6,6/1/12,450,69,1303,,188,1560,12.05
2012,6,6/1/12,460,264,5551,,3028,8843,34.24
2012,6,6/1/12,485,99,1798,,190,2087,9.10
2012,6,6/1/12,487,210,4381,,1525,6116,24.93
2012,6,6/1/12,534,102,1380,,768,2250,34.13
2012,6,6/1/12,550,190,3997,,1627,5814,27.98
2012,6,6/1/12,577,1,785,,187,973,19.22
2012,6,6/1/12,600,0,25,,3,28,10.71
2012,6,6/1/12,603,56,8395,,3018,11469,26.31
2012,6,6/1/12,605,17,3051,,487,3555,13.70
2012,6,6/1/12,607,7,445,,46,498,9.24
2012,6,6/1/12,611,137,3332,,953,4422,21.55
2012,6,6/1/12,612,112,3004,,647,3763,17.19
2012,6,6/1/12,620,12,264,,28,304,9.21
2012,6,6/1/12,625,3,520,,84,607,13.84
2012,6,6/1/12,645,31,559,,96,686,13.99
2012,6,6/1/12,665,9,362,,74,445,16.63
2012,6,6/1/12,685,11,822,,90,923,9.75
2012,6,6/1/12,687,68,1279,,209,1556,13.43
2012,6,6/1/12,704,365,3723,,1496,5584,26.79
2012,6,6/1/12,705,287,4377,,1691,6355,26.61
2012,6,6/1/12,710,209,5398,,1462,7069,20.68
2012,6,6/1/12,720,1000,20085,,8495,29580,28.72
2012,6,6/1/12,728,164,1801,,784,2749,28.52
2012,6,6/1/12,730,34,808,,93,935,9.95
2012,6,6/1/12,733,269,4407,,2832,7508,37.72
2012,6,6/1/12,734,61,2157,,214,2432,8.80
2012,6,6/1/12,740,316,5925,,1370,7611,18.00
