LENGTH,OWNER,LAST_UPDAT,STATUS,USE_TYPE,PIPE_DIAME,PIPE_DIA_1,PIPE_LENGT,PIPE_THICK,JOINT_METH,PIPE_TYPE,PIPE_MATER,PIPE_LININ,PIPE_PLR_Y,PIPE_LOGIC,SOILRES,LoF_G,CoF_G,BRE_G,GrDate
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,84.6983,0.3125,WJ,W,STL,CL,1958,N,1386,C,A,B,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,3.137,0.88,#NULL#,MONO,CI,CL,1953,Y,591,C,B,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,265.6585,0,#NULL#,AM,CI,CL,1929,N,1297,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,36,N,39.7677,0.38,WJ,W,STL,CL,1937,N,754,D,D,D,20-Jun-13
0,DWP,5/29/2012 0:00,ACTIVE,TRUNK,69,N,25.2,0.1825,WJ,W,STL,CL,1954,N,897,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,11.2039,0.85,RG,DEL,CI,CL,1966,N,1271,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,109.576,0.375,WJ,W,STL,CL,1976,N,3534,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,78.012,0.88,#NULL#,MONO,CI,CL,1937,N,1255,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,318.0723,0,#NULL#,RDW,CI,CL,1931,N,789,C,B,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,61.5,N,1976.7031,0.3125,RG,W,STL,CL,1961,N,6835,B,B,B,20-Jun-13
0,DWP,5/30/2012 0:00,ACTIVE,TRUNK,30,N,250.91,0,#NULL#,AM,CI,CL,1929,N,960,C,B,C,20-Jun-13
0,DWP,6/6/2012 0:00,ACTIVE,TRUNK,61,N,1326.73,0.5,WJ,W,STL,CL,1953,N,1796,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,24.8156,0.88,#NULL#,MONO,CI,CL,1947,N,1105,C,A,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,49.5,N,797.2551,0.2813,RG,W,STL,CL,1961,N,605,C,C,C,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,TRUNK,36,N,149.6739,0.25,#NULL#,RIV,STL,CL,1924,N,2903,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,1500.1328,0.32,WJ,W,STL,CL,1951,N,849,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30.75,N,69.0013,0,WJ,W,STL,CL,1992,N,684,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,31.4,N,20.3412,0.375,B&S,STL,STL,CL,1935,N,1108,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,14.8412,0.375,WJ,W,STL,CL,1950,N,1941,C,A,B,20-Jun-13
46.31239213,DWP,5/16/2012 0:00,ACTIVE,DIST,24,N,46.31,0.375,CJ,W,STL,NO CL,1937,N,3825,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,5.2125,0.437,WJ,W,STL,CL,1954,N,229,C,A,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,24,N,13.8162,0.3125,WJ,W,STL,CL,1971,N,1271,C,C,C,20-Jun-13
0,DWP,4/4/2012 0:00,ACTIVE,TRUNK,57,N,752.48,6.25,#NULL#,RCC,CONC,CL,1950,N,714,C,B,B,20-Jun-13
2340.875668,DWP,2/22/2011 0:00,ACTIVE,RECL,54,N,2338.5254,0.58,RG,DIA,DI,CL,1999,N,1602,B,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,2.4796,0,WJ,W,STL,CL,1951,N,746,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,TRUNK,58,N,84.3659,0.375,WJ,W,STL,CL,1949,N,2281,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,222.6219,0.2813,WJ,W,STL,CL,1958,N,895,C,A,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,DIST,48,N,17.2458,0.38,WJ,W,STL,CL,1990,N,4669,B,D,C,20-Jun-13
168.1752509,DWP,3/7/2012 0:00,ACTIVE,TRUNK,48,N,168.18,0.75,#NULL#,W,STL,CL,1956,N,1955,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,31.4,N,132.9195,0.38,B&S,STL,STL,CL,1935,N,746,D,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DIST,36,N,74.8894,0.38,WJ,W,STL,CL,1950,N,5661,B,B,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,DIST,60,N,31.7735,0.38,WJ,W,STL,CL,1968,N,4066,C,D,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,332.0071,0,#NULL#,CI,CI,CL,1929,N,599,D,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,72,N,301.3263,0.38,WJ,W,STL,CL,1932,N,1060,C,D,C,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,TRUNK,36,N,1724.4918,0.38,WJ,W,STL,CL,1973,N,1307,C,B,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,127.4579,0.28,WJ,W,STL,CL,1959,N,1708,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,26,N,12.4602,0,#NULL#,RIV,STL,CL,1914,N,706,D,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,9.3163,0.3125,WJ,W,STL,CL,1961,N,1728,C,A,B,20-Jun-13
0,DWP,5/29/2012 0:00,ACTIVE,TRUNK,69,N,35.02,0,WJ,W,STL,CL,1954,N,1121,C,D,C,20-Jun-13
84.17306517,DWP,3/15/2012 0:00,ACTIVE,TRUNK,36,N,84.17,0.38, ,STL,STL,CL,1937,N,1115,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,81.2516,13.5,FUSED,HDPE,HDPE,CL,2003,N,1227,A,A,A,20-Jun-13
2205.897825,DWP,2/14/2011 0:00,ACTIVE,RECL,30,N,2205.8784,0,#NULL#,DI,DI,CL,1992,N,3085,B,A,B,20-Jun-13
0,DWP,2/18/2011 0:00,ACTIVE,DIST,24,N,9.2374,0,#NULL#,CI,CI,CL,1922,Y,3497,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,840.6877,0.4063,CJ,W,STL,CL,1930,N,732,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,27,N,8.0921,0.375,WJ,W,STL,CL,1969,N,831,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,2.0269,0.38,WJ,W,STL,CL,1952,N,3970,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,40.5964,0,#NULL#,CI,CI,CL,1922,N,2297,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,TRUNK,24,N,119.1641,0,WJ,W,STL,NO CL,1982,N,4974,C,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,60,N,7.9372,0.38,WJ,W,STL,CL,1932,N,1527,C,D,C,20-Jun-13
0,DWP,3/7/2012 0:00,ACTIVE,TRUNK,68,N,28.8,0.375,WJ,W,STL,CL,1979,N,790,C,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,5.0992,0.437,WJ,W,STL,CL,1954,N,229,C,A,B,20-Jun-13
0,DWP,5/29/2012 0:00,ACTIVE,TRUNK,60,N,338.48,0.3125,WJ,W,STL,CL,1954,N,1132,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,207.3249,0.44,RG,DIA,DI,CL,1999,N,2268,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,10.5948,0.375,CJ,W,STL,CL,1931,Y,1639,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,24,N,8.3841,0.3125,WJ,W,STL,CL,1963,Y,529,C,C,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,64,N,1029.4094,0.375,#NULL#,RIV,STL,CL,1914,N,3736,C,D,C,20-Jun-13
0,DWP,10/28/2011 0:00,ACTIVE,DIST,24,N,29.83,0.3125,WJ,W,STL,CL,1964,N,1731,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,1.9927,0,WJ,W,STL,CL,1962,N,1134,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,49.5095,0,#NULL#,CI,CI,CL,1927,N,1601,C,A,B,20-Jun-13
0,DWP,2/23/2011 0:00,ACTIVE,DIST,99,N,16.2972,0.875,WJ,W,STL,CL,1970,N,1222,C,B,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,26,N,278.0719,0.3125,WJ,W,STL,CL,1975,N,3144,C,C,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,24,N,233.6344,0.375,CJ,W,STL,CL,1937,N,1382,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DRAIN,30,N,194.8201,3.25,#NULL#,CONC,CONC,CL,1960,N,528,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,58,N,69.8179,0,WJ,W,STL,CL,1948,N,3295,C,D,C,20-Jun-13
0.9712878,DWP,5/7/2012 0:00,ACTIVE,DIST,24,N,0.97,0.25, ,RIV,STL,CL,1920,Y,1366,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,767.2167,0.375,WJ,W,STL,CL,1937,N,1648,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,WELL,24,N,9.0981,0,WJ,W,STL,CL,1966,Y,2650,C,A,A,20-Jun-13
0,DWP,2/10/2012 0:00,ACTIVE,TRUNK,36,N,258.94,0.375,B&S,W,STL,CL,1940,N,663,D,A,B,20-Jun-13
0.99739305,DWP,12/5/2011 0:00,ACTIVE,TRUNK,60,N,1,0, , , ,CL,0,Y,5587,B,B,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,TRUNK,36,N,20.0298,0.38,WJ,W,STL,CL,1973,N,1264,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,22.3664,0.271,WJ,W,STL,CL,1953,N,2304,C,A,B,20-Jun-13
0,DWP,2/28/2012 0:00,ACTIVE,WELL,42,N,3.9,0,#NULL#,RC,CONC,CL,1944,N,2567,B,A,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DRAIN,36,N,14.2498,0,#NULL#,STL,STL,CL,1973,N,134,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,28.4968,0.3125,WJ,W,STL,CL,1986,N,521,B,A,A,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,60,N,1504.728,0,#NULL#,PCC,CONC,CL,1982,N,6196,B,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,16.0007,0.38,WJ,W,STL,CL,1967,N,889,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,270.7804,0.375,#NULL#,W,STL,CL,1931,N,3450,C,A,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,24,N,12.0549,0,WJ,W,STL,CL,1975,Y,2763,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,4.3001,0.25,#NULL#,RIV,STL,CL,1917,N,694,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,5.3012,0.38,WJ,W,STL,CL,1953,N,2040,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DIST,36,N,2.1468,0.38,WJ,W,STL,CL,1950,N,5540,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,22.5363,0.2813,WJ,W,STL,CL,1958,N,1151,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,24,N,11.1986,0,#NULL#,CI,CI,CL,1913,Y,1257,C,C,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,30,N,1100.3439,0.31,WJ,W,STL,CL,1988,N,1143,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,59.4116,0,#NULL#,AM,CI,CL,1931,N,1183,C,C,C,20-Jun-13
196.9542102,DWP,2/9/2012 0:00,ACTIVE,DRAIN,36,N,196.95,0,#NULL#,CONC,CONC,CL,0,N,1185,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,62,N,567.5839,0.3125,#NULL#,TRIV,STL,CL,1914,N,344,C,D,D,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,49.5,N,38.9878,0.3125,WJ,W,STL,CL,1965,N,919,C,A,B,20-Jun-13
0,DWP,6/5/2012 0:00,ACTIVE,TRUNK,36,N,4,0.5,WJ,W,STL,CL,1940,Y,1988,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,87.7299,0.38,WJ,W,STL,CL,1932,N,575,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,71.4836,0,#NULL#,CI,CI,CL,1922,N,692,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,TRUNK,30,N,125.8941,0.1875,#NULL#,RIV,STL,CL,1917,N,867,D,C,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,74.6945,0,#NULL#,CI,CI,CL,1895,N,709,C,C,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,54,N,3.3465,0.3125,WJ,W,STL,CL,1968,Y,1577,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,4.5827,0,#NULL#,AM,CI,CL,1929,N,1681,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,484.5567,0,#NULL#,CI,CI,CL,1931,N,3436,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,RECL,30,N,3.1165,0,#NULL#,STL,STL,CL,1992,N,3399,B,A,A,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DIST,36,N,50.305,0.38,WJ,W,STL,CL,1950,N,5818,B,B,B,20-Jun-13
0,DWP,2/18/2011 0:00,ACTIVE,DIST,54,N,11.4452,0.375,WJ,W,STL,CL,1940,N,892,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,6.897,0.25,#NULL#,RIV,STL,CL,1923,N,2117,C,C,C,20-Jun-13
0,DWP,6/6/2012 0:00,ACTIVE,TRUNK,30,N,665,0.25,#NULL#,RIV,STL,CL,1917,N,1467,D,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,68,N,98.2479,0,#NULL#,RCC,CONC,CL,1953,N,1762,C,D,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DIST,30,N,2.9682,0,WJ,W,STL,CL,1940,Y,2060,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,6.9594,0.3125,WJ,W,STL,CL,1964,N,462,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,12.4085,0,WJ,W,STL,CL,1951,N,745,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,72,N,1259.3398,0.25,#NULL#,TRIV,STL,CL,1914,N,6088,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,41.654,0.55,#NULL#,DI,DI,CL,1959,N,670,C,A,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,DIST,54,N,247.9687,0.3125,WJ,W,STL,CL,1968,N,2385,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,159.067,0,#NULL#,CI,CI,CL,1914,N,915,C,A,B,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,DIST,24,N,3.4438,0.3125,#NULL#,STL,STL,CL,1984,Y,4739,B,A,A,20-Jun-13
0,DWP,2/18/2011 0:00,ACTIVE,DIST,24,N,11.9654,0,#NULL#,CI,CI,CL,1922,Y,1877,C,C,C,20-Jun-13
0,DWP,2/14/2011 0:00,ACTIVE,TRUNK,24,N,290.8248,0.38,CJ,W,STL,CL,1937,N,1375,C,A,B,20-Jun-13
0,DWP,2/18/2011 0:00,ACTIVE,DIST,36,N,82.7732,0,WJ,W,STL,CL,1937,N,840,C,A,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,TRUNK,42,N,1.7298,0,WJ,W,STL,CL,1971,Y,2496,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,145.2788,0.25,#NULL#,RIV,STL,CL,1924,N,882,C,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,54,N,35.8566,0.3438,WJ,W,STL,CL,1931,N,2027,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,815.4721,0.88,#NULL#,MONO,CI,CL,1951,N,6422,B,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30.75,N,98.9224,0.375,WJ,W,STL,CL,1962,N,1030,C,A,A,20-Jun-13
2,DWP,11/14/2011 0:00,ACTIVE,TRUNK,72,N,2,0,#NULL#,RC,CONC,CL,0,Y,695,B,B,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,24,N,3.2529,0.38,WJ,STL,STL,CL,1957,N,975,C,A,A,20-Jun-13
0,DWP,6/6/2012 0:00,ACTIVE,TRUNK,73,N,350.12,0.375,WJ,W,STL,CL,1960,N,1832,C,C,C,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,24,N,80.9376,0.3125,WJ,W,STL,CL,1933,N,3050,C,B,C,20-Jun-13
0,DWP,5/30/2012 0:00,ACTIVE,TRUNK,30,N,237.26,0,#NULL#,CI,CI,CL,1929,N,1083,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,95.1171,0.38,WJ,W,STL,CL,1988,N,2104,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,40,N,3.5312,0.375,WJ,W,STL,CL,1967,N,910,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,WELL,36,N,311.5774,0.3125,WJ,W,STL,CL,1979,N,2575,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,68.1193,0,#NULL#,CI,CI,CL,1906,N,2789,C,C,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,48,N,185.7553,0.3125,WJ,W,STL,CL,1971,N,2599,C,F,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,31.4,N,440.5755,0.375,B&S,W,STL,CL,1935,N,791,C,A,B,20-Jun-13
0,DWP,5/29/2012 0:00,ACTIVE,TRUNK,69,N,109.62,0,WJ,W,STL,CL,1954,N,1093,C,D,C,20-Jun-13
0,DWP,2/16/2012 0:00,ACTIVE,TRUNK,36,N,756.64,0.1875,#NULL#,RIV,STL,CL,1924,N,5064,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,20.894,0.3125,WJ,W,STL,CL,1961,N,1368,C,A,B,20-Jun-13
884.3845413,DWP,11/15/2011 0:00,ACTIVE,TRUNK,72,N,884.38,0,#NULL#,RC,CONC,CL,0,N,647,B,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,32,N,307.7537,0.38,WJ,W,STL,CL,1954,N,3218,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,22,N,11.4412,0,WJ,W,STL,CL,1961,Y,770,C,C,C,20-Jun-13
0,DWP,6/6/2012 0:00,ACTIVE,TRUNK,73,N,128.55,0.375,RG,W,STL,CL,1960,N,1543,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,9.0314,0.3125,WJ,W,STL,CL,1964,N,1809,C,A,B,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,36,N,5.8975,0.38,WJ,W,STL,CL,1967,N,657,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,1271.4769,0.5625,WJ,W,STL,CL,1937,N,1175,D,A,B,20-Jun-13
0,DWP,3/11/2011 0:00,ACTIVE,DIST,24,N,1078.2157,0,#NULL#,RDW,CI,CL,1931,N,910,C,A,B,20-Jun-13
0.99466865,DWP,12/5/2011 0:00,ACTIVE,DRAIN,48,N,0.99,0,#NULL#,STL,STL,CL,1992,Y,5523,B,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,16.7182,0,#NULL#,CI,CI,CL,1906,N,3959,C,A,B,20-Jun-13
0,DWP,2/23/2012 0:00,ACTIVE,TRUNK,61.5,N,198.69,0.3125,WJ,W,STL,CL,1962,N,4450,C,F,D,20-Jun-13
0,DWP,5/31/2012 0:00,ACTIVE,TRUNK,72,N,1376.11,0,RG,RCC,CONC,CL,0,N,2317,B,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,39,N,15.663,0.25,#NULL#,TRIV,STL,NO CL,1917,N,669,D,D,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,279.1787,0,#NULL#,CI,CI,CL,1931,N,2664,C,C,C,20-Jun-13
1.00001421,DWP,11/17/2011 0:00,ACTIVE,TRUNK,144,N,1,0, , , ,CL,0,Y,5660,B,B,B,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,54,N,12.394,0.1875,#NULL#,RIV,STL,CL,1918,N,1454,C,D,D,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,TRUNK,36,N,269.4461,0.38,WJ,W,STL,CL,1931,N,393,D,B,C,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,TRUNK,54,N,73.5464,0.3438,WJ,W,STL,CL,1967,N,570,C,B,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,611.8563,0.375,#NULL#,W,STL,CL,1931,N,2909,C,A,B,20-Jun-13
0,DWP,2/23/2011 0:00,ACTIVE,TRUNK,30,N,7.1387,0,#NULL#,PCC,CONC,CL,1953,Y,8755,B,A,A,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,DIST,30,N,8.8058,0.298,WJ,W,STL,CL,1975,N,5997,B,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,26,N,670.0605,0.2813,WJ,W,STL,CL,1958,N,930,C,A,B,20-Jun-13
8.84678461,DWP,11/17/2011 0:00,ACTIVE,DIST,30,N,8.85,0,WJ,W,STL,CL,1992,N,5683,B,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,126.6762,0.88,#NULL#,MONO,CI,CL,1951,N,4264,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,377.124,0,#NULL#,CI,CI,CL,1923,N,699,D,C,D,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,546.411,0.3125,WJ,W,STL,CL,1969,N,428,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,48.7144,0.4375,WJ,W,STL,CL,1963,N,1388,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,68.6361,0,#NULL#,CI,CI,CL,1938,N,3100,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,15.5484,0.44,RG,DIA,DI,CL,1990,N,2263,B,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,135.0637,0.88,#NULL#,MONO,CI,CL,1947,N,1907,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,60.0001,13.5,FUSED,HDPE,HDPE,CL,2003,N,339,B,C,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,30,N,571.1305,0.25,#NULL#,RIV,STL,CL,1926,N,819,D,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,2.179,0,WJ,W,STL,CL,1950,Y,720,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,1.9405,0.88,#NULL#,MONO,CI,CL,1953,Y,596,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,17.5479,0.3125,WJ,W,STL,CL,1961,N,1739,C,A,A,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,1.6838,0.38,WJ,W,STL,CL,1978,N,1986,C,C,C,20-Jun-13
0,DWP,2/9/2011 0:00,ACTIVE,DIST,24,N,89.214,0,CJ,CI,CI,CL,1925,N,2605,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,8.0253,0.3125,WJ,W,STL,CL,1961,Y,481,C,A,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,40,N,12.453,0.3125,#NULL#,RIV,STL,CL,1914,N,750,D,D,D,20-Jun-13
0,DWP,5/24/2012 0:00,ACTIVE,TRUNK,69,N,135.14,0.6875,WJ,W,STL,CL,1953,N,2026,C,B,C,20-Jun-13
0,DWP,2/22/2011 0:00,ACTIVE,TRUNK,60,N,5.3551,0.375,WJ,W,STL,CL,2002,N,1858,C,D,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,10,0.3125,WJ,W,STL,CL,1963,N,969,C,C,C,20-Jun-13
0,DWP,2/23/2012 0:00,ACTIVE,TRUNK,36,N,315.52,0.1875,#NULL#,RIV,STL,CL,1924,N,6836,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,TRUNK,36,N,76.3127,0.375,WJ,W,STL,CL,1950,N,760,C,D,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,36,N,78.9888,0.25,#NULL#,RIV,STL,CL,1924,N,736,C,B,B,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,24,N,45.0698,0,#NULL#,CI,CI,CL,1925,N,916,C,C,C,20-Jun-13
0,DWP,2/10/2011 0:00,ACTIVE,DIST,30,N,7.638,0,#NULL#,CI,CI,CL,1928,Y,2206,C,C,C,20-Jun-13
0,DWP,2/11/2011 0:00,ACTIVE,DIST,24,N,3.4894,0.25,#NULL#,W,STL,CL,1941,N,4636,C,A,B,20-Jun-13
