id,california,name,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
18536,TRUE,SOUTHWEST GAS CORP,,1,,,,,TRUE,"AZ,CA,NV",710,,,
32562,,SOUTHWEST GAS TRANSMISSION COMPANY A LIMITED PARTNERSHIP,,1,,,,,TRUE,AZ,10,,,
32419,,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",,,,,,,TRUE,IA,1,,,
31949,,SOUTHWESTERN ENERGY PRODUCTION COMPANY,,,,,,,TRUE,TX,2,,,
18548,,SOUTHWESTERN GAS PIPELINE INC,,,,,,,TRUE,TX,5,TRUE,TX,282
18555,,SOUTHWESTERN PUBLIC SERVICE CO,,,,,,,TRUE,TX,20,,,
18560,,SOUTHWESTERN VIRGINIA GAS CO,,,,,,,TRUE,VA,14,,,
30962,,SPECTRA ENERGY VIRGINIA PIPELINE COMPANY,,1,,,,,TRUE,VA,87,,,
32585,,SPELMAN PIPELINE HOLDINGS LLC,,,,,,,TRUE,OH,121,,,
31600,,"SPINNAKER EXPLORATION COMPANY, L.L.C.",,,,,,,,,,TRUE,TX,2
18558,,SPORT PIPELINE CORP,,,,,,,TRUE,LA,1,,,
18584,,"SPRINGFIELD, CITY UTILITIES OF",,1,,,,,TRUE,MO,49,,,
18594,,"SPUR, CITY OF",,,,,,,TRUE,TX,43,,,
18084,,ST LAWRENCE GAS CO INC,,,,,,,TRUE,NY,111,,,
18678,,ST LOUIS PIPELINE OPERATING LLC,,4,4,TRUE,"IL,MO",23,,,,,,
32266,TRUE,ST. JAMES OIL CORPORATION,,,,TRUE,CA,3,,,,,,
32523,,ST. PAUL PARK REFINING CO. LLC,,,,TRUE,MN,5,,,,,,
18608,TRUE,STANDARD PACIFIC GAS LINE INC,,,,,,,TRUE,CA,55,,,
32380,,"STECKMAN RIDGE, LP",,8,,,,,TRUE,PA,10,,,
18636,,"STEPHEN, CITY OF",,,,,,,TRUE,MN,2,,,
31104,,STEPHENS AND JOHNSON OPERATING CO.,,,,,,,,,,TRUE,OK,5
32268,,STEPHENS PRODUCTION COMPANY,,,,,,,TRUE,"AR,OK",5,TRUE,"AR,OK",6
32237,,"STERLING ETHANOL, LLC",,,,,,,TRUE,CO,6,,,
31835,,STERLING EXPLORATION & PRODUCTION CO LLC,,,,TRUE,TX,17,,,,TRUE,TX,20
30573,,STEUBEN GAS STORAGE COMPANY,,7,2,,,,TRUE,NY,15,TRUE,NY,1
32584,,"STL PIPELINE, LLC",,4,2,,,,,,,TRUE,"OC(B),TX",6
31591,,STONE ENERGY,,13,7,TRUE,LA,24,,,,TRUE,LA,2
31868,,"STONEWATER PIPELINE COMPANY, LLC",,,,,,,TRUE,TX,6,,,
31803,,STROUD PETROLEUM INC,,,,,,,,,,TRUE,LA,2
32456,,"SUFFOLK TRANSMISSION PARTNERS, LP",,,,,,,TRUE,VA,2,,,
849,,"SUMAS COGENERATION CO., L.P.",,,,,,,TRUE,WA,4,,,
32438,,"SUMMIT GAS GATHERING, LLC",,,,,,,TRUE,CO,6,TRUE,"CO,UT",5
32074,,SUMMIT NATURAL GAS OF MISSOURI,,,,,,,TRUE,MO,278,,,
30034,,SUMMIT PETROLEUM CORP - GAS DIV.,,,,,,,,,,TRUE,MI,26
31822,,SUNCOR ENERGY (USA) PIPELINE CO.,,30,2,TRUE,"CO,WY",330,,,,,,
31392,,SUNFLOWER ELECTRIC POWER CORP,,,,,,,TRUE,KS,18,,,
18718,,SUNOCO PIPELINE L.P.,,132,23,TRUE,"DE,MA,MI,NJ,NY,OHOK,PA,TX",4673,TRUE,NJ,4,,,
18779,,"SUNOCO, INC (R&M)",,12,4,TRUE,"DE,PA",26,TRUE,PA,1,,,
32670,,"SUPERIOR APPALACHIAN PIPELINE, L.L.C.",,,,,,,TRUE,PA,1,TRUE,PA,2
32007,,SUPERIOR PIPELINE COMPANY L.L.C.,,,,TRUE,OK,11,TRUE,"KS,OK,TX",17,TRUE,OK,94
18752,,SUPERIOR WATER LIGHT & POWER CO,,,,,,,TRUE,WI,8,,,
31779,,SWISSPORT FUELING INC,,,,TRUE,AZ,12,,,,,,
32517,,SWISSPORT FUELING INC,,,,TRUE,WA,0,,,,,,
11288,,SYCAMORE GAS COMPANY,,,,,,,TRUE,IN,4,,,
31962,,SYCAMORE GAS SYSTEM,,,,,,,,,,TRUE,OK,0
18784,,SYLACAUGA GAS SYSTEM,,,,,,,TRUE,AL,20,,,
30715,,SYNERGY PRODUCTION COMPANY,,,,,,,,,,TRUE,TX,2
19481,,T & M TERMINAL CO,,2,,TRUE,MS,1,,,,,,
19035,,TALCO MIDSTREAM ASSETS LTD,,,,,,,,,,TRUE,"LA,LA,TX,TX",37
32312,,TALISMAN ENERGY USA INC,,,,TRUE,TX,9,,,,TRUE,"NY,PA,TX",22
31756,,TALL GRASS GAS SERVICES LLC,,,,,,,TRUE,OK,3,TRUE,OK,1
1007,,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",,43,7,,,,TRUE,"CO,KS,MO,NE,WY",4705,TRUE,WY,8
32471,,"TALON OIL & GAS, LLC",,,,,,,,,,TRUE,TX,56
99002,,TAMPA AIRPORT PIPELINE CORPORATION,,11,6,TRUE,FL,11,,,,,,
26099,,TAMPA BAY PIPELINE CO.,,14,8,TRUE,FL,93,,,,,,
31716,,TAMPA ELECTIC CO - POLK POWER,,,,,,,TRUE,FL,1,,,
31801,,TANDEM ENERGY CORPORATION,,,,,,,,,,TRUE,TX,11
32615,,"TANOS EXPLORATION, LLC",,,,,,,,,,TRUE,TX,7
30748,,"TARGA INTRASTATE PIPELINE, LLC.",,,,,,,TRUE,TX,41,TRUE,TX,1
22175,,"TARGA MIDSTREAM SERVICES, L.P.",,8,4,TRUE,TX,16,TRUE,"LA,NM,TX",29,TRUE,"LA,NM",301
30626,,TARGA NGL PIPE LINE CO,,4,,TRUE,"LA,TX",106,,,,,,
32296,,TARGA RESOURCES OPERATING LLC,5,10,1,TRUE,"LA,MS,TX",581,TRUE,"LA,NM,TX",267,TRUE,"LA,LA,NM,OC(B),TX",403
31977,,"TARGA RESOURCES, INC.",,,1,TRUE,TX,170,TRUE,"LA,TX",163,TRUE,LA,40
30976,,TATA CHEMICALS,,,,,,,TRUE,WY,10,,,
32334,,TC OIL PIPELINE OPERATIONS INC,,59,7,TRUE,"IL,KS,MO,ND,NE,OKSD",1384,,,,,,
19237,,"TE PRODUCTS PIPELINE COMPANY, LLC",,29,13,TRUE,TX,4634,,,,,,
19125,,TEAVEE OIL & GAS INC,,,,,,,TRUE,WV,4,TRUE,WV,14
32588,,TECHNISAND INC.,,,,,,,TRUE,OK,4,,,
32200,,TEMA OIL & GAS COMPANY,,,,,,,,,,TRUE,TX,5
39016,,TEMPEST ENERGY RESOURCES,,,,,,,,,,TRUE,TX,7
31747,,TENASKA GEORGIA PARTNERS LP,,,,,,,TRUE,GA,1,,,
19160,,TENNESSEE GAS PIPELINE COMPANY,,168,20,,,,TRUE,"AL,AR,CT,KY,LA,MAMS,NH,NJ,NY,OC(B),OHPA,RI,TN,TX,WV",13457,,,
19140,,TENOAKS PIPELINE CO,,,,,,,TRUE,OK,3,,,
32400,,"TEPEE PETROLEUM COMPANY, INC.",,,,,,,,,,TRUE,TX,3
32209,,"TEPPCO MIDSTREAM COMPANIES, LLC",,,,TRUE,TX,1667,,,,TRUE,NM,6
30735,,TESORO ALASKA PIPELINE COMPANY,,8,1,TRUE,AK,92,,,,,,
31570,,TESORO HIGH PLAINS PIPELINE COMPANY LLC,,16,8,TRUE,"MT,ND",513,,,,,,
31874,TRUE,TESORO LOGISTICS OPERATIONS LLC - GOLDEN EAGLE,,,,TRUE,CA,5,,,,,,
31583,,TESORO LOGISTICS OPERATIONS LLC - MOUNTAIN REGION,,10,3,TRUE,UT,19,,,,,,
38933,TRUE,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,,,,TRUE,CA,16,,,,,,
32253,TRUE,TESORO REFINING & MARKETING COMPANY LLC - LOS ANGELES REFINE,,5,5,TRUE,CA,15,TRUE,CA,1,,,
32484,,"TESUQUE PIPELINE, LLC",,,,,,,,,,TRUE,TX,2
19233,,TEXACO EXPLORATION & PRODUCTION INC,,,,,,,,,,TRUE,"TX,TX",7
32276,,TEXANA MIDSTREAM COMPANY LP,,,,,,,TRUE,TX,105,TRUE,TX,2
31681,,TEXAS CRUDE ENERGY INC,,,,,,,,,,TRUE,TX,14
19235,,TEXAS EASTERN TRANSMISSION LP (SPECTRA ENERGY CORP),,159,18,,,,TRUE,"AL,AR,DE,IL,IN,KYLA,MD,MO,MS,NJ,NYOH,PA,TN,TX,WV",8998,,,
26103,,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",,,,TRUE,TX,471,,,,,,
18532,,TEXAS GAS SERVICE COMPANY,,,,,,,TRUE,TX,387,,,
19270,,"TEXAS GAS TRANSMISSION, LLC",,73,8,,,,TRUE,"AR,IL,IN,KY,LA,MSOH,TN,TX",6038,,,
19301,,TEXAS MUNICIPAL POWER AGENCY,,,,,,,TRUE,TX,17,,,
32327,,TEXAS PIPELINE LLC,,,,,,,TRUE,TX,38,,,
30721,,TEXAS SOUTHEASTERN GAS GATHERING CO.,,,,,,,TRUE,"LA,TX",2,,,
38885,,"TEXSTAR MIDSTREAM UTILITY, LP",,,,TRUE,TX,39,,,,,,
32673,,"TEXTRAN PIPELINE, LLC",,,,,,,,,,TRUE,TX,1
19269,,TGG PIPELINE LTD,,,,,,,,,,TRUE,TX,13
31870,,"TGS RIO, L.L.C.",,,,,,,TRUE,TX,528,,,
30959,,THE DOW CHEMICAL COMPANY,,,,TRUE,TX,124,TRUE,TX,125,,,
12606,,THE EMPIRE DISTRICT GAS COMPANY,,,,,,,TRUE,MO,87,,,
31897,,"THE GEORGE R. BROWN PARTNERSHIP, L.P.",,,,TRUE,TX,8,,,,,,
30036,,THE HOUSTON EXPLORATION COMPANY,,,,,,,,,,TRUE,TX,4
31575,,THE QUINTIN LITTLE CO INC,,,,,,,,,,TRUE,OK,2
19410,TRUE,THUMS LONG BEACH CO,,9,2,TRUE,CA,7,TRUE,CA,4,TRUE,CA,11
38894,,"THUNDER BASIN PIPELINE, LLC",,3,,TRUE,WY,45,,,,,,
31422,,THUNDER CREEK GAS SERVICES LLC,,,,,,,,,,TRUE,WY,1
31372,,TICONA POLYMERS INC,,,,,,,TRUE,TX,27,,,
30834,TRUE,TIDELANDS OIL PRODUCTION COMPANY,,1,,TRUE,CA,2,,,,,,
31051,,"TIDEWATER, INC",,1,,TRUE,"OR,WA",18,,,,,,
32608,,TIGER DEVELOPMENT LLC,,,,,,,TRUE,MI,1,,,
30914,,"TIMBERLAND GATHERING & PROCESSING CO., INC",,,,,,,TRUE,OK,11,TRUE,OK,3
32403,,TIMBERLINE ENERGY LLC,,,,,,,TRUE,"NE,OK",7,,,
19490,,"TOCCOA NATURAL GAS SYSTEM, CITY OF",,,,,,,TRUE,"GA,NC",90,,,
32572,,"TOLEDO REFINING COMPANY, LLC",,3,1,TRUE,OH,4,,,,,,
19529,,"TORCH ENERGY SERVICES, INC",,2,,,,,TRUE,"LA,MS,OK",23,,,
32063,,"TORO ENERGY OF INDIANA, LLC",,,,,,,TRUE,IN,8,,,
32067,,"TORO ENERGY OF MARYLAND, LLC",,,,,,,TRUE,MD,6,,,
32325,,"TORO ENERGY OF MISSISSIPPI, LLC",,,,,,,TRUE,MS,5,,,
30801,,"TOTAL GAS PIPELINE USA, INC",,,,,,,TRUE,TX,4,,,
32346,,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",,,,TRUE,TX,39,,,,,,
19319,,"TPC GROUP, LLC",,,,TRUE,"LA,TX",134,TRUE,TX,3,,,
31937,,"TPCO, LLC",,2,,TRUE,MS,12,,,,,,
19538,,TPI PIPELINE CORP,,,,,,,TRUE,OK,11,,,
31856,,"TPM, INC",,8,4,TRUE,TN,9,,,,,,
19574,,TRAILBLAZER PIPELINE CO,,9,,,,,TRUE,"CO,NE,WY",438,,,
19585,,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,,14,3,TRUE,WA,64,,,,,,
31543,,"TRANS-UNION INTERSTATE PIPELINE, L.P.",,7,1,,,,TRUE,"AR,LA",42,,,
32487,,TRANSCANADA NORTHERN BORDER INC,,22,5,,,,TRUE,"MT,ND,WY",302,,,
19580,,TRANSCOLORADO PIPELINE CO.,,14,3,,,,TRUE,"CO,NM",312,,,
19570,,TRANSCONTINENTAL GAS PIPE LINE COMPANY,,226,29,,,,TRUE,"AL,DE,GA,LA,MD,MSNC,NJ,NY,PA,SC,TXVA",8034,TRUE,"AL,LA,TX",1571
30909,,TRANSMONTAIGNE OPERATING COMPANY L.P.,,20,5,TRUE,"AR,MO,MS,TX,VA",143,,,,,,
31013,,TRANSPETCO TRANSPORT CO.,,4,1,TRUE,"NM,OK,TX",121,,,,,,
19610,TRUE,TRANSWESTERN PIPELINE COMPANY LLC,,27,1,,,,TRUE,"AZ,CA,CO,NM,TX",2482,,,
32476,,"TREETOP MIDSTREAM SERVICES, LLC",,3,1,TRUE,MS,0,,,,,,
32592,,"TREK RESOURCES, INC",,,,,,,,,,TRUE,TX,4
32181,,"TREND GATHERING & TREATING, LLC",,,,,,,,,,TRUE,TX,25
32448,,TRES PALACIOS GAS STORAGE LLC,,3,1,,,,TRUE,TX,77,,,
32151,,"TRI-C RESOURCES, INC.",,,,,,,,,,TRUE,TX,7
31270,,TRI-STATES NGL PIPELINE LLC,,7,4,TRUE,"AL,LA,MS",167,,,,,,
32155,,TRIAD ENERGY CORPORATION,,,,,,,TRUE,TX,3,,,
31475,,TRINITY PIPELINE GP LLC,,5,3,TRUE,"NM,TX",185,,,,,,
19730,,TRUNKLINE GAS CO,,27,2,,,,TRUE,"AR,IL,IN,KY,LA,MSTN,TX",2925,,,
30838,TRUE,TUSCARORA GAS TRANSMISSION COMPANY,,8,1,,,,TRUE,"CA,NV,OR",305,,,
30050,,"TWISTER GAS SERVICES, LP",,,,,,,,,,TRUE,OK,4
32499,,TWP PIPELINE LLC,,,,,,,TRUE,PA,8,,,
32222,,"TYSON FOODS, INC.",,,,,,,TRUE,NE,3,,,
31087,TRUE,U.S. BORAX,,2,1,,,,TRUE,CA,2,,,
19890,,UCAR LOUISIANA PIPELINE CO,,,,,,,TRUE,LA,2,,,
19892,,UCAR PIPELINE INCORPORATED,,13,4,TRUE,LA,70,TRUE,"LA,TX",347,,,
31467,,"UGI CENTRAL PENN GAS, INC",,,,,,,TRUE,PA,110,,,
15259,,UGI PENN NATURAL GAS,,,,,,,TRUE,PA,66,TRUE,PA,4
20010,,"UGI UTILITIES, INC",,8,,,,,TRUE,PA,117,,,
20202,TRUE,ULTRAMAR INC,,2,1,TRUE,CA,29,TRUE,CA,3,,,
32493,,"UNEV PIPELINE, LLC",,13,,TRUE,"NV,UT",427,,,,,,
20046,,UNION CARBIDE CHEMICALS & PLASTICS CO INC,,,,TRUE,WV,7,TRUE,WV,7,,,
20042,,UNION CARBIDE CHEMICALS & PLASTICS INC -TEXAS CITY,,,,TRUE,TX,5,TRUE,TX,4,,,
20040,,UNION CARBIDE CORP,,,,,,,TRUE,TX,4,,,
20120,,UNION OIL & GAS INC,,,,,,,TRUE,WV,24,,,
20132,,UNION OIL CO OF CALIFORNIA,,,,,,,,,,TRUE,TX,6
31347,,UNION OIL COMPANY OF CALIFORNIA (UOCC),,19,6,TRUE,AK,56,TRUE,AK,24,TRUE,AK,50
31840,,UNISOURCE ENERGY SERVICES,,,,,,,TRUE,AZ,31,,,
32199,,UNIT PETROLEUM COMPANY,,,,,,,,,,TRUE,TX,3
26111,,UNITED REFINING CO,,,,TRUE,NY,2,,,,,,
20236,,UNITED STATES GYPSUM CO,,4,,,,,TRUE,"IA,NV,NY,OR,PA",77,,,
20237,,UNITED STATES STEEL CORP,,,,,,,,,,TRUE,AL,2
20263,,UNIVERSITY OF ILLINOIS - LATERAL,,,,,,,TRUE,IL,22,,,
31665,,UNIVERSITY OF NEW HAMPSHIRE,,,,,,,TRUE,NH,13,,,
32426,,"UNIVERSITY PARK ENERGY, LLC",,,,,,,TRUE,IL,0,,,
25172,,UNOCAL ENERGY RESOURCE DIVISION,,,,,,,TRUE,AL,9,,,
26303,,UNOCAL PIPELINE CO - EASTERN REGION,,2,,TRUE,TX,7,,,,,,
20035,,UNOCAL PIPELINE COMPANY,,1,1,TRUE,LA,41,,,,TRUE,LA,24
38929,,"UNR PRODUCTION, L.L.C.",,,,,,,TRUE,TX,11,,,
32429,,US AMINES,,,,,,,TRUE,AL,20,,,
99054,,US STEEL,,5,1,,,,TRUE,PA,17,,,
31127,,USG INTERIORS INC,,,,,,,TRUE,MS,2,,,
31839,,"USG PIPELINE COMPANY, LLC",,3,1,,,,TRUE,"AL,TN",16,,,
32458,,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,,,,,,,TRUE,UT,5,,,
31814,,"UTILITY SAFETY AND DESIGN, INC.",,,,,,,TRUE,IL,11,,,
32021,,VALENCE MIDSTREAM LIMITED,,,,,,,,,,TRUE,TX,2
30807,,VALENCE OPERATING COMPANY,,,,,,,,,,TRUE,TX,4
31243,,VALERO NATURAL GAS PIPELINE,,5,3,,,,TRUE,NJ,3,,,
32223,TRUE,VALERO REFINING COMPANY - CALIFORNIA,,,,TRUE,CA,24,,,,,,
32033,,VALERO REFINING COMPANY - LOUISIANA,,,,TRUE,TX,3,TRUE,LA,2,,,
32212,,VALERO REFINING COMPANY - OKLAHOMA,,,,,,,TRUE,OK,11,,,
32032,,VALERO REFINING COMPANY - TEXAS,,,,TRUE,TX,51,,,,,,
32364,,"VALERO REFINING-NEW ORLEANS, L.L.C.",,,,TRUE,LA,5,TRUE,LA,2,,,
26112,,VALERO REFINING-TEXAS L.P.,,,,TRUE,TX,64,TRUE,TX,9,,,
4430,,VALERO TERMINALING AND DISTRIBUTION COMPANY,,16,4,TRUE,"AR,IL,IN,MS,OK,TNTX",402,TRUE,TX,9,,,
21030,,"VALLEY ENERGY, INC.",,,,,,,TRUE,PA,10,,,
32591,,"VAMOS OIL AND GAS, LLC",,,,,,,,,,TRUE,TX,11
21153,,VARIBUS CORP,,,,,,,TRUE,LA,29,,,
31356,,"VECTOR PIPELINE, L.P.",,7,6,,,,TRUE,"IL,IN,MI",277,,,
31470,,VECTREN ENERGY DELIVERY OF OHIO,,3,3,TRUE,OH,24,TRUE,OH,227,,,
32600,,VELMA-ALMA SCHOOL,,,,,,,TRUE,OK,1,,,
31296,TRUE,"VENOCO, INC",3,17,7,TRUE,"CA,OC(B)",51,TRUE,CA,38,TRUE,"CA,OC(B)",15
32320,,"VENTURA REFINING AND TRANSMISSION, LLC",,,,,,,TRUE,OK,1,,,
21190,,VERMONT GAS SYSTEMS INC,,,,,,,TRUE,VT,69,,,
6255,,VERNON E FAULCONER INC,,,,,,,TRUE,TX,8,TRUE,TX,3
21252,,VIKING GAS TRANSMISSION CO,,18,2,,,,TRUE,"MN,ND,WI",674,,,
32525,,VINLAND ENERGY OPERATIONS,,,,,,,TRUE,KY,8,TRUE,KY,776
30804,,"VINTAGE PETROLEUM, INC.",,,,TRUE,OK,3,,,,,,
21315,TRUE,VINTAGE PIPELINE INC,,,,,,,TRUE,CA,19,TRUE,"CA,LA,OK,TX",61
32178,TRUE,VINTAGE PRODUCTION CALIFORNIA LLC,,8,8,TRUE,CA,5,TRUE,CA,16,TRUE,CA,15
32279,,"VINTON PIPELINE, LLC",,,,,,,TRUE,TX,5,,,
21349,,VIRGINIA NATURAL GAS,,,,,,,TRUE,VA,191,,,
21350,,VIRGINIA POWER,,,,,,,TRUE,VA,17,,,
30794,,"VIRTEX PETROLEUM CO., INC.",,,,,,,,,,TRUE,TX,2
31420,TRUE,VOPAK TERMINAL LOS ANGELES INC.,,,,TRUE,CA,21,,,,,,
32115,,"VOYAGER EXPLORATION, INC.",,1,,,,,TRUE,"MT,WY",7,,,
30020,,W & T OFFSHORE INC,,,,,,,TRUE,AL,35,TRUE,"AL,AL",70
32361,,WAGNER & BROWN LTD.,,,,,,,,,,TRUE,TX,3
31708,,WAGNER OIL COMPANY,,,,,,,TRUE,TX,1,TRUE,TX,3
22035,,WAKEFIELD MUNICIPAL LIGHT DEPT,,,,,,,TRUE,MA,0,,,
30839,,"WALDEN, TOWN OF",,,,,,,TRUE,"CO,WY",46,,,
32310,,WALTER BLACK WARRIOR BASIN LLC,,,,,,,TRUE,AL,7,,,
22110,,WALTER OIL & GAS CO,,,,,,,,,,TRUE,TX,11
30545,,WARD PETROLEUM CORPORATION GAS SYSTEMS,,,,,,,TRUE,OK,3,,,
22154,,WARNER ROBINS GAS SYSTEM,,,,,,,TRUE,GA,25,,,
22168,,"WARREN GAS DEPT, CITY OF",,,,,,,TRUE,MN,1,,,
990,,WARRIOR GAS CO,,,,,,,,,,TRUE,TX,5
22182,,WASHINGTON GAS LIGHT CO,,,,,,,TRUE,"DC,MD,VA",189,,,
32556,,WASKOM MIDSTREAM,,,,,,,,,,TRUE,TX,10
32589,,WASKOM TRANSMISSION LLC,,,,,,,,,,TRUE,TX,2
32311,,"WATERLOO GAS TRANSPORT, LLC",,,,,,,TRUE,IA,1,,,
22235,,WAUKEE MUNICIPAL GAS,,,,,,,TRUE,IA,14,,,
22280,,WAYLAND MUNICIPAL GAS CO,,,,,,,TRUE,IA,10,,,
22655,,"WBI ENERGY TRANSMISSION, INC.",,34,8,,,,TRUE,"MT,ND,SD,WY",3682,,,
22343,,"WEIR NATURAL GAS SYSTEM, TOWN OF",,,,,,,TRUE,MS,5,,,
22357,,WELLMAN MUNICIPAL GAS SYSTEM,,,,,,,TRUE,IA,7,,,
22368,,WEST BAY EXPLORATION CO,,,,,,,TRUE,MI,8,,,
32688,TRUE,WEST COAST TERMINAL PIPELINE  (WCTP),,3,,TRUE,"CA,OR",39,,,,,,
32090,,"WEST FORK PIPELINE COMPANY, L.P.",,,,,,,TRUE,TX,2,,,
31312,,WEST PHOENIX POWER PLANT,,,,TRUE,AZ,2,TRUE,AZ,1,,,
22430,,WEST SHORE PIPELINE CO,,14,4,TRUE,"IL,IN,WI",629,,,,,,
22434,,WEST TENNESSEE PUBLIC UTIL DIST,,,,,,,TRUE,TN,5,,,
22435,,WEST TEXAS GAS INC,,15,9,,,,TRUE,"LA,NM,TX",850,TRUE,LA,6
22442,,WEST TEXAS GULF PIPELINE CO,,11,4,TRUE,TX,582,,,,,,
32225,,WESTECH ENERGY CORPORATION,,,,,,,TRUE,MT,21,,,
39040,,WESTERN ENERGY GROUP,,,,,,,,,,TRUE,TX,3
22448,,WESTERN FARMERS ELECTRIC COOP,,,,,,,TRUE,OK,161,,,
22462,,WESTERN GAS INTERSTATE CO,,8,1,,,,TRUE,"OK,TX",236,,,
30581,,"WESTERN GAS RESOURCES-TEXAS, INC",,,,,,,TRUE,TX,37,,,
30001,,WESTERN PIPELINE INC,,,,,,,TRUE,TX,1,TRUE,TX,6
31877,,"WESTERN REFINING COMPANY, L.P.",,,,TRUE,TX,5,,,,,,
31574,,WESTERN REFINING PIPELINE COMPANY,,10,4,TRUE,NM,342,,,,,,
2371,,"WESTERN REFINING SOUTHWEST, INC",,13,9,TRUE,NM,188,,,,,,
22410,,"WESTGAS INTERSTATE, INC",,4,,,,,TRUE,"CO,WY",12,,,
30683,,WESTLAKE PETROCHEMICALS LLC,,,,TRUE,LA,24,TRUE,LA,6,,,
30941,,WESTLAKE PVC CORPORATION,,,,,,,TRUE,KY,3,,,
22515,,WEYERHAEUSER PAPER CO,,,,,,,TRUE,WA,9,,,
31730,,"WGP-KHC, LLC",,,,,,,,,,TRUE,KS,3
32288,,"WHITE CLIFFS PIPELINE, LLC",,13,2,TRUE,"CO,KS,OK",527,,,,,,
32052,,"WHITE MARLIN OPERATING COMPANY, LLC",,,,TRUE,TX,3,TRUE,TX,14,TRUE,TX,55
31563,,"WHITECAP PIPE LINE COMPANY, L.L.C.",,5,2,TRUE,LA,44,,,,,,
38958,,"WHITEWATER EXPRESS PIPELINE COMPANY, LLC",,,,,,,,,,TRUE,MI,12
31352,,WHITING PETROLEUM CORP,,4,2,TRUE,ND,7,TRUE,"MI,ND",38,,,
31206,,"WICHITA GAS PRODUCERS, LLC",,,,,,,TRUE,KS,10,,,
31136,TRUE,WICKLAND OIL COMPANY,,,,TRUE,CA,12,,,,,,
22605,,WILCOX COUNTY GAS DISTRIBUTION,,,,,,,TRUE,AL,44,,,
31287,TRUE,WILD GOOSE STORAGE INC,,,,,,,TRUE,CA,34,,,
32252,,WILLIAMS ARKOMA GATHERING LLC,,,,,,,TRUE,OK,29,,,
32250,,"WILLIAMS BARNETT GATHERING SYSTEM, LP",,,,,,,TRUE,TX,5,TRUE,TX,21
30940,,"WILLIAMS ENERGY, LLC",,4,1,TRUE,LA,23,TRUE,LA,31,TRUE,"LA,LA",245
30826,,WILLIAMS FIELD SERVICES,,21,5,TRUE,"CO,KS,WV,WY",1160,TRUE,"AL,CO,NM,PA,WY",126,TRUE,"CO,NM,PA,WY",122
994,,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",,12,3,TRUE,"AL,LA,TX",113,,,,TRUE,"AL,TX",412
32091,,"WILLIAMS OIL GATHERING, LLC",,6,,TRUE,"LA,TX",378,,,,,,
32614,,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",,3,1,TRUE,"LA,TX",158,TRUE,TX,14,,,
22662,,WILLOWTEX PIPELINE CO,,,,,,,TRUE,TX,15,,,
32216,,"WINDSOR ENERGY GROUP, LLC",,1,1,TRUE,OK,1,,,,,,
30515,,WINFIELD MUNICIPAL GAS,,,,,,,TRUE,IA,6,,,
22742,,"WINONA, TOWN OF",,,,,,,TRUE,TX,7,,,
22777,,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,,,,,,,TRUE,"MI,WI",194,,,
22763,,WISCONSIN GAS LLC DBA WE ENERGIES,,,,,,,TRUE,WI,279,,,
22791,,WISCONSIN PUBLIC SERVICE CORP,,,,,,,TRUE,"MI,WI",229,,,
32064,,"WMRE OF KENTUCKY, LLC",,,,,,,TRUE,KY,5,,,
32068,,"WMRE OF MICHIGAN, LLC",,,,,,,TRUE,MI,2,,,
32070,,"WMRE OF OHIO, LLC",,,,,,,TRUE,OH,3,,,
32071,,"WMRE OF OHIO-AMERICAN, LLC",,,,,,,TRUE,OH,9,,,
3120,,WOLF ENERGY,,,,,,,,,,TRUE,TX,3
22830,,WOLVERINE PIPELINE CO,,17,5,TRUE,"IL,IN,MI",943,,,,,,
22818,,WOLVERINE POWER SUPPLY COOP INC,,,,,,,TRUE,MI,2,,,
32616,,"WOODLAND PULP, LLC",,,,,,,TRUE,ME,5,,,
32001,,"WOODLAWN PIPELINE COMPANY, INC.",,,,TRUE,TX,6,,,,TRUE,TX,32
18542,,"WOODWARD APPLE SPRINGS, LLC",,,,,,,,,,TRUE,TX,2
32285,,"WORSHAM-STEED GAS STORAGE, LLC",,,,TRUE,TX,7,TRUE,TX,60,,,
31936,,WORTHINGTON GENERATION,,,,,,,TRUE,IN,1,,,
31718,,WPS-ESI GAS STORAGE LLC,,,,,,,TRUE,MI,6,,,
38988,,"WPX ENERGY MARCELLUS GATHERING, LLC",,,,,,,,,,TRUE,PA,1
32232,,"WTG GAS PROCESSING, L.P.",,,,TRUE,TX,51,TRUE,TX,16,,,
31968,,WTG GAS TRANSMISSION COMPANY,,1,,,,,TRUE,TX,568,,,
38938,,"WTG NGL PIPELINE COMPANY, LLC",,,,TRUE,TX,13,,,,,,
